LABEL,DATE_TIME,preprocessed_txt
0,Sun May 31 09:08:13 2009,<s> hop followers fixreplies </s>
1,Sun Jun 07 06:23:27 2009,<s> danieleazar exactly prayers </s>
1,Tue Jun 02 05:28:03 2009,<s> summer need hurrrrry </s>
0,Sun May 10 01:50:51 2009,<s> head airport 4 hours oh man really gon na miss home </s>
0,Sat May 30 15:37:22 2009,<s> die tomorrow would like write twitter </s>
1,Sat May 09 18:30:57 2009,<s> chill tonight least </s>
1,Sun May 17 07:32:33 2009,<s> moiswashere hi wonder agency represent act tip </s>
0,Mon Jun 01 11:05:52 2009,<s> twitter go crazy e3 tweet love social network overshadow awesomeness jolicloud shit isp </s>
1,Sun Jun 07 12:12:03 2009,<s> jimmyfallon lol </s>
1,Mon Jun 01 10:42:29 2009,<s> meet bennett curry tay swift concert ai finale get pics </s>
0,Mon Jun 22 13:17:55 2009,<s> sjusovaren talk someone last week time run 2 sit moment </s>
1,Tue Jun 02 23:17:43 2009,<s> alsoknownaskels thing know </s>
0,Sun Jun 07 04:58:44 2009,<s> miss baby </s>
0,Fri May 29 23:09:22 2009,<s> morning go run morning pack jo dinner tonight say goodbye paddy leave ta </s>
0,Sun May 10 07:57:41 2009,<s> ting things name stick head </s>
1,Sat May 30 19:08:17 2009,<s> watch game go orlando </s>
0,Fri May 22 01:48:58 2009,<s> yes become feed things work make better least hyperopia </s>
1,Fri Jun 05 16:51:18 2009,<s> beautiful909 lol u no im say get hand clap wisdom lol </s>
0,Fri Jun 19 15:15:48 2009,<s> kimkardsashian www feel sickness expect see tonight </s>
1,Sun Jun 07 01:31:51 2009,<s> ladyfivestar kara hall yes nice ring say </s>
1,Sun May 17 10:44:25 2009,<s> adamsinger true </s>
1,Sat May 30 11:56:50 2009,<s> know mr tweet update ui recommend people like crazy quot worry tweet quot spam </s>
1,Sun May 31 12:54:50 2009,<s> amp think nothing get better sun start shine </s>
0,Thu Jun 18 23:05:22 2009,<s> dont want rude die oh god go cry death say go happen </s>
0,Sun Jun 07 03:23:03 2009,<s> press key safari beta 4 input box select cause crash </s>
1,Sun Jun 07 12:07:38 2009,<s> hey im new add </s>
1,Sun May 31 18:57:10 2009,<s> blastingadookie know </s>
1,Mon Jun 01 17:26:03 2009,<s> feel free </s>
0,Fri May 29 10:50:07 2009,<s> shakes1327 sadly robot songs library </s>
1,Wed Jun 03 01:06:36 2009,<s> patrickcourtney haha yeah bite occupy accord semprafi exist </s>
1,Sat May 02 04:07:09 2009,<s> look forward bank holiday weekend </s>
1,Mon Jun 01 00:23:41 2009,<s> jeremydempster could die happiness finally revid animorphs well die </s>
0,Fri Jun 19 04:19:33 2009,<s> tire n break nt good </s>
1,Thu May 28 20:50:24 2009,<s> phenol yr tweet thank between </s>
1,Fri May 29 02:40:25 2009,<s> katemeadows cool berlin might see support might go </s>
0,Thu Jun 18 09:23:21 2009,<s> starfish cut face photos </s>
1,Sun Jun 07 11:39:36 2009,<s> mamaanna cincinnati ky come see us </s>
0,Thu Jun 25 08:35:12 2009,<s> donniewahlberg unfortunately way doesnt apply 2getting not fix also applies2 put fix 2get rest do </s>
1,Sun May 10 02:11:44 2009,<s> everyone constantly retreat would make </s>
1,Mon Jun 15 13:27:41 2009,<s> http lt watch thank </s>
1,Mon Jun 15 03:49:48 2009,<s> ichi alzaidy ara 7yo son kenya jan burn2 hehehehehe </s>
1,Sat Jun 06 17:39:14 2009,<s> mmmm bore watch hm cousin </s>
0,Mon Jun 15 19:29:54 2009,<s> wow still replace last night wan na go come back pink come back </s>
0,Fri May 22 05:48:46 2009,<s> aliciawag sorry suck wish helpful advice still study almost do </s>
1,Sat May 16 22:40:11 2009,<s> love weird weird people have </s>
0,Fri Jun 05 08:45:27 2009,<s> msn hack hopefully go away change password </s>
1,Wed Jun 03 02:18:24 2009,<s> aaaaaa get ready test aaa semuuaa thankyou </s>
1,Sun Jun 14 22:58:08 2009,<s> jonasbrothers amaze see sit </s>
1,Fri May 29 00:21:16 2009,<s> love shop bristol farm </s>
0,Fri Jun 05 17:48:41 2009,<s> bella must know slip medicine food eat </s>
0,Tue Jun 16 00:28:06 2009,<s> become haha rhyme actually question new btv remote mine get tire </s>
1,Sat May 30 21:45:12 2009,<s> stefanieex0 didnt think would either lol </s>
1,Sun Jun 07 13:50:22 2009,<s> ramielemalubay still plane right fun california </s>
0,Mon Apr 20 07:48:49 2009,<s> dead town last two nights felt nothing tough get old </s>
0,Fri Jun 19 04:21:20 2009,<s> doesnt want 2 get out bed need 2 get ready 2 go work </s>
1,Mon Jun 01 20:33:03 2009,<s> laughingyogini true big discussion twitter right take surprise </s>
0,Fri Jun 19 15:23:33 2009,<s> suspiciousminds sorry hear kristen </s>
1,Mon May 11 23:03:39 2009,<s> go hin nj weekend </s>
0,Wed Jun 17 02:28:16 2009,<s> rebuild hug sorry bring back memories </s>
0,Sun Jun 21 07:23:22 2009,<s> brothers description suck </s>
0,Fri Jun 05 18:31:20 2009,<s> haha spaghetti figure </s>
1,Fri May 29 23:22:18 2009,<s> thank nhltweetup chi </s>
1,Tue Jun 02 10:23:42 2009,<s> school go pool get home maryland tomorrow jimmy graduation school </s>
0,Wed Jun 17 05:47:42 2009,<s> sell paint village arts pune inn vt scene little long pond academia never get photo paint </s>
1,Fri May 22 07:09:30 2009,<s> erinhere thank head see things late night person </s>
1,Tue Jun 02 21:55:04 2009,<s> boxxybabee amaze choice love movie </s>
0,Sat Jun 06 03:40:13 2009,<s> ok twitter sometime still ca get magic </s>
0,Fri Jun 05 11:04:54 2009,<s> wrong 3g today terribly slow connection </s>
0,Thu May 28 21:49:50 2009,<s> lilyjang talk burgers sad day tomorrow without great smile brighter day </s>
1,Mon Jun 01 23:24:44 2009,<s> read drink medicine eat cookie new blog sleep goodnight hope wonderful day </s>
0,Tue Jun 23 15:16:35 2009,<s> headache sore neck back face three days </s>
1,Tue Jun 02 05:33:31 2009,<s> revise byron garden well hot canto 1 amp 2 do 3 amp 4 go woo </s>
1,Sat May 30 01:25:15 2009,<s> happy weather look perfect good countryside walk today </s>
1,Mon Jun 01 02:26:32 2009,<s> main2 dot secret recipe time square don beloved cousin </s>
1,Sun Jun 07 11:02:41 2009,<s> bhotaileprompt quot last time socialist communist quot god get right already </s>
1,Thu May 14 04:22:25 2009,<s> hosamkamel talk foreign company keep hear friends seas </s>
0,Sun May 17 02:09:23 2009,<s> get back city break school 2more exams 2was </s>
1,Sun May 03 01:40:59 2009,<s> figure want dream build </s>
0,Fri May 29 10:53:04 2009,<s> class almost </s>
0,Sun May 03 20:40:14 2009,<s> sunday night slow jam head hurt spend majority day doi hk reason </s>
0,Mon Jun 22 11:19:05 2009,<s> fee look shake head may </s>
0,Sun May 31 06:27:27 2009,<s> storm www afraid </s>
1,Mon Jun 15 13:54:33 2009,<s> oneseasonmlb ok thank alot </s>
0,Wed Jun 17 20:19:28 2009,<s> blizzardskies nothing ever help iran give illusion help iran </s>
1,Mon Jun 01 01:43:36 2009,<s> drshagwell work always watch don </s>
1,Mon Jun 01 20:46:48 2009,<s> thank glad miss wish could stay around though lol ah well live learn </s>
1,Sat May 30 04:39:43 2009,<s> twilightchill actually find character limit focus think </s>
1,Sat Jun 06 20:04:24 2009,<s> thank course im gon na follow sparkle even lt 3 </s>
0,Tue Apr 21 01:03:33 2009,<s> mosquito everywhere gross break </s>
0,Fri Jun 05 21:48:26 2009,<s> little bite headache kind feel sick </s>
1,Sun May 31 18:49:01 2009,<s> harry potter clip awesome actually beyond awesome soon store </s>
0,Wed Jun 17 13:23:51 2009,<s> basundra wish go love money beach thus mean cant miss hours </s>
1,Sat May 30 19:22:03 2009,<s> frank </s>
1,Sun May 17 20:43:39 2009,<s> get da new sidekick lx today use right yyyy also da phone wit very </s>
1,Sun Jun 07 16:33:43 2009,<s> sorry good enough </s>
1,Sat May 02 04:07:20 2009,<s> dannywood morning lay 4 5 6 win eat cinnamon roll </s>
1,Sun Jun 07 18:01:06 2009,<s> jeep get computer charger back thank cheesecake twitter age lol </s>
1,Fri May 29 19:16:27 2009,<s> maddieque oh get haha well teen pop country hard rock classic luv lot kind </s>
0,Fri Jun 19 18:37:36 2009,<s> michellecorona polish think </s>
0,Sun Jun 07 08:35:26 2009,<s> mercato sell get see </s>
1,Fri May 22 08:42:43 2009,<s> gutted beat aha </s>
1,Sun Jun 07 01:57:43 2009,<s> get jimmy jam know early need curl front fire keep pole position safe </s>
1,Mon Jun 01 20:44:50 2009,<s> mondgutierrez great teen heart excite new moon yet deny love robert down </s>
1,Mon Jun 15 02:57:41 2009,<s> dadonwoogz hehehe ii twitter </s>
1,Mon May 18 01:10:52 2009,<s> jessie111 happy birthday hope lovely day </s>
1,Wed Jun 03 05:50:30 2009,<s> ok toe still hurt live though take kane dr today cross finger </s>
0,Fri Jun 05 12:55:42 2009,<s> here57 week make new yearly high profit immediately take take know smart enough guess </s>
1,Thu Jun 04 22:53:14 2009,<s> bethlayne thank beth ff followfriday recommendation greatly appreciate </s>
1,Sun May 31 15:01:29 2009,<s> fully enjoy harry potter weekend abc family </s>
1,Sun Jun 07 20:33:30 2009,<s> sweetmexicangal hello </s>
1,Mon Jun 01 15:51:07 2009,<s> vkgoeswild could perhaps compete midi file look one forever need little fl studio project head </s>
0,Sun May 03 06:54:11 2009,<s> miss soy dreamer coffee rice milk cut oh sacrifice make children skin dash </s>
0,Sun May 10 02:07:07 2009,<s> hottest day ever vienna continuity girl say get colour dead day tree </s>
1,Sun Jun 07 14:45:15 2009,<s> console tourney beach hope get color </s>
1,Mon Jun 15 16:45:06 2009,<s> pretty content life new job new friends new outlook life </s>
1,Mon Jun 01 04:59:48 2009,<s> fiddle le grand feat mitch crow scar wow amaze song </s>
1,Wed Jun 03 00:59:50 2009,<s> superman witty cat cat ria rescue usually bring cat wherever go since need feed every 2 hours </s>
1,Mon Jun 01 15:05:04 2009,<s> omg another 2 quot horn kitty quot mmm thank follow anyways </s>
1,Sun May 31 00:05:37 2009,<s> tgifridays home </s>
0,Fri May 01 20:49:04 2009,<s> watch gossip girl really need millionaire </s>
1,Sun May 31 14:55:19 2009,<s> sooooooo excite go home </s>
0,Fri Jun 19 06:27:52 2009,<s> thebraysmommy least access work usually outdoors kid internees </s>
0,Thu Jun 18 06:58:52 2009,<s> phone nokia regent street store see pick n97 today wo sell tomorrow wait next week </s>
0,Sun May 17 02:49:42 2009,<s> try get plane board plane overweight switch exit row people early </s>
1,Sun Jun 07 05:28:59 2009,<s> insidebooks thank visit post might like seem http </s>
0,Tue Jun 16 20:50:46 2009,<s> miss best friend one lt 3 </s>
0,Fri May 29 22:54:28 2009,<s> oxfordfilmfreak people dress anymore comment guess nobody go 2 front theater sing dance </s>
1,Fri May 22 06:13:03 2009,<s> itschristablack haha thank much love show absolutely amaze </s>
0,Fri May 29 18:10:53 2009,<s> cagoodbred wish rid team </s>
0,Fri Jun 05 18:46:44 2009,<s> pdxsays yes notice afterwards immediately delete post </s>
1,Mon Jun 01 05:23:58 2009,<s> hhh watch new moon trailer voodoo excite hurry november lol </s>
0,Mon Jun 01 22:56:35 2009,<s> vila storm break hot want monsoon come quick </s>
0,Fri Jun 19 00:13:03 2009,<s> work glad tomorrow saturday lol </s>
0,Fri Jun 19 17:07:47 2009,<s> score zo </s>
1,Fri May 22 07:51:52 2009,<s> twitter cover approve dead sexy allatwitter </s>
0,Sat May 30 11:54:47 2009,<s> poor baby </s>
0,Sun May 31 09:13:54 2009,<s> sandysweetness bad news send food cold bite foggy cross atlantic </s>
0,Mon Jun 15 21:21:12 2009,<s> mommapuff im srs theres something wrong eye something </s>
0,Sun May 31 03:49:35 2009,<s> fuck life http </s>
1,Fri Jun 05 16:18:28 2009,<s> leave hampton get raise promotion </s>
0,Mon Jun 15 07:41:14 2009,<s> spill bag cherries purse </s>
0,Sat May 30 18:24:55 2009,<s> kimboyee kreativeham guy need get better hey shear still borrow camera hk </s>
1,Fri May 29 20:05:20 2009,<s> dougiemcfly say quot thank quot because guy amaze tour keep go like </s>
1,Sun May 31 13:24:46 2009,<s> daviddjfrancis know everything else close bloody wales however find way beach candyfloss </s>
1,Fri May 29 12:42:16 2009,<s> uricahh luv chicken uggs good love omg yes deffinetly go see here </s>
1,Sun Jun 07 18:41:17 2009,<s> wah </s>
0,Sun Apr 19 02:45:32 2009,<s> turn tv see f1 champagne ceremony record race able change channel major panic amp spoil morning </s>
0,Fri Jun 05 21:27:53 2009,<s> ray fun night downtown girls gon na miss u anna kate ur florida </s>
0,Sat May 09 23:29:35 2009,<s> bloody valentine great remind watch every saturday usa grow miss hot dog scene though </s>
0,Sun Jun 07 06:40:12 2009,<s> ok must go decorate father cake party ca procrastinate longer </s>
0,Wed Jun 17 06:04:12 2009,<s> well still first grade teacher </s>
1,Fri May 01 22:11:08 2009,<s> dannywood sweetdreams love u </s>
1,Mon Jun 15 00:46:18 2009,<s> eat case nut need good fat </s>
0,Fri Jun 19 03:44:31 2009,<s> foxybimbo sleep wholly refresh 3 hours </s>
0,Thu Jun 25 08:48:43 2009,<s> work work work </s>
0,Mon Jun 01 10:45:23 2009,<s> sorry whose relatives fly rio paris </s>
0,Mon Jun 15 16:03:51 2009,<s> dad get nerve bad </s>
1,Fri May 29 00:13:51 2009,<s> anno84 oops ment ur test </s>
1,Sun May 03 05:38:27 2009,<s> kantashi know go friend video promote </s>
0,Fri May 22 08:54:42 2009,<s> wii play mario kart fuck awesome always come 1st beat everyone hate push u throw stuff u </s>
1,Mon Jun 15 02:23:43 2009,<s> http need stuff wow worldofwarcraft </s>
1,Wed Jun 03 00:56:33 2009,<s> new moon trailer great ca wait see movie mean taylor later look really hot </s>
0,Sun Jun 07 08:40:32 2009,<s> nothing new read go start darkhunter series seem dgar take </s>
0,Sun Jun 07 07:24:03 2009,<s> lol dont know care much big loser hope lol big fan guess </s>
0,Sun Jun 07 15:05:32 2009,<s> miriamstaley want 18 old junior enough experience apprentice </s>
0,Fri Jun 19 12:59:56 2009,<s> keepithandy hey hear age ok work much </s>
0,Sun May 03 10:02:21 2009,<s> rajacenna think even come close subscription stalker </s>
1,Sun Jun 07 03:22:23 2009,<s> mason7 highly recommend join earn money free shareholder dividends even nothing </s>
0,Mon Jun 15 19:31:25 2009,<s> drink sad </s>
0,Sun May 17 23:08:17 2009,<s> shaunhailes seat fold </s>
0,Sun May 10 03:32:30 2009,<s> ga hate team get beat 7 point lame </s>
1,Sun May 17 21:53:45 2009,<s> goodnight everybody tomorrow school wo go love god bless lt 333 </s>
1,Tue Jun 16 03:32:46 2009,<s> enjoy first week new place </s>
1,Fri May 29 15:46:31 2009,<s> know bachelor work almost 6 pm amp spend night couch eat cereal watch </s>
1,Sun May 31 00:13:34 2009,<s> lt 3 rain </s>
0,Thu Jun 18 21:24:43 2009,<s> sugarassaultme need bad hitrecord theatre catch whole movie vid lol jk </s>
1,Sun Jun 07 08:02:08 2009,<s> lovely dinner pizzeria mother white hat yogurt </s>
0,Sat Jun 06 09:21:13 2009,<s> well get cold feel like crap chinatown tonight </s>
1,Sun Apr 19 10:05:15 2009,<s> badbadgirlx good luck everything great around </s>
1,Sun Jun 07 03:26:11 2009,<s> chill today look forward sunday lunch sum </s>
0,Sun Jun 07 01:18:16 2009,<s> go school today feel well </s>
0,Sun May 31 08:26:29 2009,<s> feel soon irritate sky open mom abt sit da car cancel go </s>
0,Thu Jun 18 19:17:07 2009,<s> amypricex call </s>
1,Tue Jun 02 01:14:27 2009,<s> already ha enough today beige colleagues least get see helenrampling later </s>
1,Mon May 04 05:28:59 2009,<s> shelleystudios major fail since ask </s>
0,Sun May 17 00:42:48 2009,<s> nice gig 2night go sleep get ta b 6 </s>
0,Fri May 29 00:53:17 2009,<s> begin get way hard please friends </s>
1,Fri May 29 14:40:09 2009,<s> hello everybody quiet today anybody miss via justashley yes course </s>
0,Sat Jun 20 00:20:53 2009,<s> ca sleep hate cry want things okay </s>
0,Sun May 31 18:18:03 2009,<s> san diego need better restaurants </s>
0,Thu May 14 01:01:25 2009,<s> sometimes late fix things </s>
1,Wed May 13 21:10:11 2009,<s> allisonpalmer dont b stress things work 1 way power prayer u ur head allison </s>
1,Wed Jun 03 07:40:06 2009,<s> stephenperry 4 hours ill senior </s>
1,Mon Jun 15 22:35:52 2009,<s> bub get paper forget much like english </s>
1,Fri May 22 06:35:23 2009,<s> good morning may delightful enlighten joy fill friday </s>
1,Sun Jun 07 00:41:12 2009,<s> jimmycarr still dig susan quit 8 10 cat </s>
1,Mon Jun 01 05:15:41 2009,<s> sarahjclark things look cirrusly </s>
0,Fri May 29 22:13:29 2009,<s> trouble paradise </s>
0,Tue Jun 16 01:16:31 2009,<s> tequilanef talk listen always reply get bore reply pole respond </s>
1,Wed Jun 03 07:23:44 2009,<s> geeeasy lol let know start kindly take recommendations </s>
1,Sun May 17 11:53:31 2009,<s> bad lad dinner raspberry rule cheesecake oh boy good </s>
0,Thu Jun 18 21:48:35 2009,<s> think topo ashley do </s>
0,Tue Jun 02 17:58:06 2009,<s> im think homework vain existence summer </s>
0,Mon May 04 05:17:58 2009,<s> get belly acres </s>
1,Sun May 03 20:06:33 2009,<s> roxannegregorio show yung nickname ni baby take word siopao haha must </s>
0,Mon Jun 15 23:59:41 2009,<s> 1 minute followers </s>
1,Fri May 29 12:01:36 2009,<s> ff red sox girls bosoxcutie19 bitchinmona shelled1005 geekwearsprada thebestofhands shellimayfield luvmyfeline wearetheredsox </s>
1,Mon Jun 15 16:14:58 2009,<s> matthewsheppard thank ill keep update lol hamster </s>
1,Fri May 29 18:13:34 2009,<s> want porn </s>
0,Fri May 29 20:49:55 2009,<s> love second hand smoke ha need pack </s>
1,Mon Jun 15 09:46:18 2009,<s> s0lyrics funny ask far lyric theã½ already latest tweet </s>
1,Wed Jun 03 05:44:11 2009,<s> pick bundle red octane include gh metallica drum set mic 99 already 2 guitars good </s>
1,Sat Jun 06 18:46:10 2009,<s> bittenbybooks reminder head bite book chance win awesome swap http </s>
0,Mon Jun 22 19:32:27 2009,<s> find extension cord home watch come newlyweds </s>
1,Wed Jun 03 10:02:00 2009,<s> 2 days </s>
0,Mon May 18 00:22:49 2009,<s> say goodbye great friend yesterday hate sad farewell </s>
1,Mon Jun 01 21:00:56 2009,<s> nycitymama exactly boys asleep try catch phone call friends sound silly </s>
1,Sun May 31 02:34:31 2009,<s> finish maiden half marathon today good </s>
0,Sun Jun 07 16:02:24 2009,<s> fuck want smoke push get hate smoke alone </s>
0,Mon Jun 22 17:16:46 2009,<s> yeah phone die </s>
0,Thu Jun 18 16:23:19 2009,<s> no go felt sea sick day bout get together amp get maybe help </s>
0,Thu Jun 18 18:17:42 2009,<s> gayletrent yet real struggle satisfy everyone household time shop crazy busy wel </s>
0,Mon Jun 01 19:41:06 2009,<s> get boost energy go bed want b tire awake body confuse think </s>
0,Mon Jun 15 16:08:19 2009,<s> cook fish smell good wonder linger since smallest nyc apt </s>
